,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas
2448,52,NARIÑO,52036,ANCUYA,Cultivo intermintente,2008,2.0
2449,52,NARIÑO,52079,BARBACOAS,Cultivo permanente,2008,3080.0
2450,52,NARIÑO,52110,BUESACO,Cultivo abandonado,2008,0.0
2451,52,NARIÑO,52207,CONSACÁ,Cultivo abandonado,2008,0.0
2452,52,NARIÑO,52210,CONTADERO,Cultivo abandonado,2008,0.0
2453,52,NARIÑO,52215,CÓRDOBA,Cultivo abandonado,2008,0.0
2454,52,NARIÑO,52227,CUMBAL,Cultivo abandonado,2008,0.0
2455,52,NARIÑO,52233,CUMBITARA,Cultivo permanente,2008,250.0
2456,52,NARIÑO,52250,EL CHARCO,Cultivo permanente,2008,2202.0
2457,52,NARIÑO,52254,EL PEÑOL,Cultivo permanente,2008,0.0
2458,52,NARIÑO,52256,EL ROSARIO,Cultivo permanente,2008,273.0
2459,52,NARIÑO,52260,EL TAMBO,Cultivo permanente,2008,2.0
2460,52,NARIÑO,52520,FRANCISCO PIZARRO ,Cultivo permanente,2008,407.0
2461,52,NARIÑO,52356,IPIALES,Cultivo permanente,2008,215.0
2462,52,NARIÑO,52381,LA FLORIDA,Cultivo intermintente,2008,0.0
2463,52,NARIÑO,52385,LA LLANADA,Cultivo permanente,2008,7.0
2464,52,NARIÑO,52390,LA TOLA,Cultivo permanente,2008,164.0
2465,52,NARIÑO,52405,LEIVA,Cultivo permanente,2008,66.0
2466,52,NARIÑO,52411,LINARES,Cultivo permanente,2008,5.0
2467,52,NARIÑO,52418,LOS ANDES ,Cultivo permanente,2008,2.0
2468,52,NARIÑO,52427,MAGÜÍ ,Cultivo permanente,2008,2240.0
2469,52,NARIÑO,52435,MALLAMA ,Cultivo intermintente,2008,3.0
2470,52,NARIÑO,52473,MOSQUERA,Cultivo permanente,2008,140.0
2471,52,NARIÑO,52490,OLAYA HERRERA ,Cultivo permanente,2008,1286.0
2472,52,NARIÑO,52540,POLICARPA,Cultivo permanente,2008,221.0
2473,52,NARIÑO,52573,PUERRES,Cultivo abandonado,2008,0.0
2474,52,NARIÑO,52612,RICAURTE,Cultivo permanente,2008,6.0
2475,52,NARIÑO,52621,ROBERTO PAYÁN ,Cultivo permanente,2008,2336.0
2476,52,NARIÑO,52678,SAMANIEGO,Cultivo permanente,2008,120.0
2477,52,NARIÑO,52693,SAN PABLO,Cultivo abandonado,2008,0.0
2478,52,NARIÑO,52683,SANDONÁ,Cultivo intermintente,2008,0.0
2479,52,NARIÑO,52696,SANTA BÁRBARA ,Cultivo permanente,2008,706.0
2480,52,NARIÑO,52699,SANTA CRUZ ,Cultivo permanente,2008,14.0
2481,52,NARIÑO,52835,TUMACO,Cultivo permanente,2008,5865.0
2482,54,NORTE DE SANTANDER,54003,ÁBREGO,Cultivo permanente,2008,0.0
2483,54,NORTE DE SANTANDER,54109,BUCARASICA,Cultivo intermintente,2008,3.0
2484,54,NORTE DE SANTANDER,54128,CÁCHIRA,Cultivo abandonado,2008,71.0
2485,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Cultivo permanente,2008,54.0
2486,54,NORTE DE SANTANDER,54001,CÚCUTA,Cultivo permanente,2008,1.0
2487,54,NORTE DE SANTANDER,54245,EL CARMEN,Cultivo permanente,2008,285.0
2488,54,NORTE DE SANTANDER,54250,EL TARRA,Cultivo permanente,2008,480.0
2489,54,NORTE DE SANTANDER,54261,EL ZULIA,Cultivo permanente,2008,17.0
2490,54,NORTE DE SANTANDER,54344,HACARÍ,Cultivo permanente,2008,0.0
2491,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Cultivo intermintente,2008,121.0
2492,54,NORTE DE SANTANDER,54398,LA PLAYA,Cultivo intermintente,2008,0.0
2493,54,NORTE DE SANTANDER,54418,LOURDES,Cultivo abandonado,2008,0.0
2494,54,NORTE DE SANTANDER,54498,OCAÑA,Cultivo permanente,2008,0.0
2495,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Cultivo permanente,2008,62.0
2496,54,NORTE DE SANTANDER,54720,SARDINATA,Cultivo permanente,2008,463.0
2497,54,NORTE DE SANTANDER,54800,TEORAMA,Cultivo permanente,2008,296.0
2498,54,NORTE DE SANTANDER,54810,TIBÚ,Cultivo permanente,2008,1033.0
2499,54,NORTE DE SANTANDER,54820,TOLEDO,Cultivo abandonado,2008,0.0
2500,86,PUTUMAYO,86001,MOCOA,Cultivo permanente,2008,97.0
2501,86,PUTUMAYO,86320,ORITO,Cultivo permanente,2008,1269.0
2502,86,PUTUMAYO,86568,PUERTO ASÍS,Cultivo permanente,2008,2627.0
2503,86,PUTUMAYO,86569,PUERTO CAICEDO,Cultivo permanente,2008,449.0
2504,86,PUTUMAYO,86571,PUERTO GUZMÁN,Cultivo permanente,2008,1077.0
2505,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Cultivo permanente,2008,1653.0
2506,86,PUTUMAYO,86757,SAN MIGUEL ,Cultivo permanente,2008,481.0
2507,86,PUTUMAYO,86760,SANTIAGO,Cultivo abandonado,2008,8.0
2508,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,Cultivo permanente,2008,1319.0
2509,86,PUTUMAYO,86885,VILLAGARZÓN,Cultivo permanente,2008,678.0
2510,68,SANTANDER,68020,ALBANIA,Cultivo abandonado,2008,0.0
2511,68,SANTANDER,68092,BETULIA,Cultivo abandonado,2008,0.0
2512,68,SANTANDER,68101,BOLÍVAR,Cultivo intermintente,2008,690.0
2513,68,SANTANDER,68176,CHIMA,Cultivo abandonado,2008,0.0
2514,68,SANTANDER,68190,CIMITARRA,Cultivo intermintente,2008,330.0
2515,68,SANTANDER,68209,CONFINES,Cultivo abandonado,2008,0.0
2516,68,SANTANDER,68211,CONTRATACIÓN,Cultivo abandonado,2008,0.0
2517,68,SANTANDER,68235,EL CARMEN,Cultivo intermintente,2008,3.0
2518,68,SANTANDER,68250,EL PEÑÓN,Cultivo intermintente,2008,36.0
2519,68,SANTANDER,68255,EL PLAYÓN,Cultivo abandonado,2008,10.0
2520,68,SANTANDER,68271,FLORIÁN,Cultivo abandonado,2008,0.0
2521,68,SANTANDER,68322,GUAPOTÁ,Cultivo abandonado,2008,0.0
2522,68,SANTANDER,68324,GUAVATÁ,Cultivo abandonado,2008,0.0
2523,68,SANTANDER,68377,LA BELLEZA,Cultivo intermintente,2008,94.0
2524,68,SANTANDER,68397,LA PAZ,Cultivo abandonado,2008,0.0
2525,68,SANTANDER,68385,LANDÁZURI,Cultivo abandonado,2008,126.0
2526,68,SANTANDER,68524,PALMAS DEL SOCORRO,Cultivo abandonado,2008,0.0
2527,68,SANTANDER,68573,PUERTO PARRA,Cultivo abandonado,2008,41.0
2528,68,SANTANDER,68615,RIONEGRO,Cultivo intermintente,2008,3.0
2529,68,SANTANDER,68655,SABANA DE TORRES,Cultivo abandonado,2008,0.0
2530,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2008,0.0
2531,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Cultivo intermintente,2008,2.0
2532,68,SANTANDER,68745,SIMACOTA,Cultivo intermintente,2008,7.0
2533,68,SANTANDER,68755,SOCORRO,Cultivo abandonado,2008,0.0
2534,68,SANTANDER,68773,SUCRE,Cultivo abandonado,2008,449.0
2535,68,SANTANDER,68861,VÉLEZ,Cultivo abandonado,2008,0.0
2536,76,VALLE DEL CAUCA,76100,BOLÍVAR,Cultivo permanente,2008,17.0
2537,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Cultivo permanente,2008,1651.0
2538,76,VALLE DEL CAUCA,76001,CALI,Cultivo abandonado,2008,2.0
2539,76,VALLE DEL CAUCA,76126,CALIMA ,Cultivo permanente,2008,386.0
2540,76,VALLE DEL CAUCA,76233,DAGUA,Cultivo permanente,2008,8.0
2541,76,VALLE DEL CAUCA,76364,JAMUNDÍ,Cultivo intermintente,2008,25.0
2542,76,VALLE DEL CAUCA,76834,TULUÁ,Cultivo intermintente,2008,0.0
2543,97,VAUPÉS,97161,CARURÚ,Cultivo permanente,2008,168.0
2544,97,VAUPÉS,97001,MITÚ,Cultivo abandonado,2008,331.0
2545,97,VAUPÉS,97511,PACOA ,Cultivo abandonado,2008,27.0
2546,97,VAUPÉS,97777,PAPUNAUA ,Cultivo abandonado,2008,26.0
2547,97,VAUPÉS,97666,TARAIRA,Cultivo abandonado,2008,0.0
2548,97,VAUPÉS,97889,YAVARATÉ ,Cultivo abandonado,2008,5.0
2549,99,VICHADA,99773,CUMARIBO,Cultivo permanente,2008,3128.0
2550,99,VICHADA,99524,LA PRIMAVERA,Cultivo abandonado,2008,46.0
2551,99,VICHADA,99624,SANTA ROSALÍA,Cultivo abandonado,2008,0.0
2552,91,AMAZONAS,91263,EL ENCANTO ,Cultivo intermintente,2009,109.0
2553,91,AMAZONAS,91405,LA CHORRERA ,Cultivo intermintente,2009,81.0
2554,91,AMAZONAS,91407,LA PEDRERA ,Cultivo abandonado,2009,7.0
2555,91,AMAZONAS,91430,LA VICTORIA  ,Cultivo abandonado,2009,2.0
2556,91,AMAZONAS,91460,MIRITÍ-PARANÁ  ,Cultivo abandonado,2009,4.0
2557,91,AMAZONAS,91530,PUERTO ALEGRÍA ,Cultivo permanente,2009,53.0
2558,91,AMAZONAS,91536,PUERTO ARICA ,Cultivo abandonado,2009,0.0
2559,91,AMAZONAS,91669,SANTANDER  ,Cultivo abandonado,2009,22.0
2560,5,ANTIOQUIA,5031,AMALFI,Cultivo permanente,2009,108.0
2561,5,ANTIOQUIA,5040,ANORÍ,Cultivo permanente,2009,239.0
2562,5,ANTIOQUIA,5045,APARTADÓ,Cultivo permanente,2009,21.0
2563,5,ANTIOQUIA,5055,ARGELIA,Cultivo abandonado,2009,3.0
2564,5,ANTIOQUIA,5107,BRICEÑO,Cultivo permanente,2009,50.0
2565,5,ANTIOQUIA,5120,CÁCERES,Cultivo permanente,2009,382.0
2566,5,ANTIOQUIA,5134,CAMPAMENTO,Cultivo permanente,2009,25.0
2567,5,ANTIOQUIA,5142,CARACOLÍ,Cultivo abandonado,2009,0.0
2568,5,ANTIOQUIA,5147,CAREPA,Cultivo abandonado,2009,0.0
2569,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,Cultivo abandonado,2009,2.0
2570,5,ANTIOQUIA,5154,CAUCASIA,Cultivo intermintente,2009,0.0
2571,5,ANTIOQUIA,5172,CHIGORODÓ,Cultivo intermintente,2009,0.0
2572,5,ANTIOQUIA,5197,COCORNÁ,Cultivo abandonado,2009,6.0
2573,5,ANTIOQUIA,5234,DABEIBA,Cultivo abandonado,2009,40.0
2574,5,ANTIOQUIA,5250,EL BAGRE,Cultivo permanente,2009,715.0
2575,5,ANTIOQUIA,5284,FRONTINO,Cultivo abandonado,2009,0.0
2576,5,ANTIOQUIA,5310,GÓMEZ PLATA,Cultivo abandonado,2009,0.0
2577,5,ANTIOQUIA,5361,ITUANGO,Cultivo permanente,2009,250.0
2578,5,ANTIOQUIA,5425,MACEO,Cultivo abandonado,2009,0.0
2579,5,ANTIOQUIA,5475,MURINDÓ,Cultivo intermintente,2009,6.0
2580,5,ANTIOQUIA,5480,MUTATÁ,Cultivo intermintente,2009,0.0
2581,5,ANTIOQUIA,5483,NARIÑO,Cultivo abandonado,2009,61.0
2582,5,ANTIOQUIA,5495,NECHÍ,Cultivo permanente,2009,235.0
2583,5,ANTIOQUIA,5490,NECOCLÍ,Cultivo abandonado,2009,0.0
2584,5,ANTIOQUIA,5579,PUERTO BERRÍO,Cultivo abandonado,2009,0.0
2585,5,ANTIOQUIA,5585,PUERTO NARE,Cultivo abandonado,2009,2.0
2586,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Cultivo abandonado,2009,0.0
2587,5,ANTIOQUIA,5604,REMEDIOS,Cultivo permanente,2009,121.0
2588,5,ANTIOQUIA,5628,SABANALARGA,Cultivo abandonado,2009,0.0
2589,5,ANTIOQUIA,5649,SAN CARLOS,Cultivo intermintente,2009,45.0
2590,5,ANTIOQUIA,5652,SAN FRANCISCO,Cultivo permanente,2009,71.0
2591,5,ANTIOQUIA,5660,SAN LUIS,Cultivo permanente,2009,182.0
2592,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,Cultivo intermintente,2009,1.0
2593,5,ANTIOQUIA,5667,SAN RAFAEL,Cultivo abandonado,2009,17.0
2594,5,ANTIOQUIA,5670,SAN ROQUE,Cultivo abandonado,2009,0.0
2595,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,Cultivo abandonado,2009,0.0
2596,5,ANTIOQUIA,5736,SEGOVIA,Cultivo permanente,2009,305.0
2597,5,ANTIOQUIA,5756,SONSÓN,Cultivo intermintente,2009,16.0
2598,5,ANTIOQUIA,5790,TARAZÁ,Cultivo permanente,2009,773.0
2599,5,ANTIOQUIA,5819,TOLEDO,Cultivo emergente,2009,0.0
2600,5,ANTIOQUIA,5837,TURBO,Cultivo permanente,2009,26.0
2601,5,ANTIOQUIA,5842,URAMITA,Cultivo abandonado,2009,0.0
2602,5,ANTIOQUIA,5847,URRAO,Cultivo abandonado,2009,0.0
2603,5,ANTIOQUIA,5854,VALDIVIA,Cultivo permanente,2009,422.0
2604,5,ANTIOQUIA,5858,VEGACHÍ,Cultivo intermintente,2009,20.0
2605,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,Cultivo intermintente,2009,1.0
2606,5,ANTIOQUIA,5885,YALÍ,Cultivo intermintente,2009,6.0
2607,5,ANTIOQUIA,5887,YARUMAL,Cultivo permanente,2009,9.0
2608,5,ANTIOQUIA,5890,YOLOMBÓ,Cultivo intermintente,2009,0.0
2609,5,ANTIOQUIA,5893,YONDÓ ,Cultivo intermintente,2009,153.0
2610,5,ANTIOQUIA,5895,ZARAGOZA,Cultivo permanente,2009,240.0
2611,81,ARAUCA,81065,ARAUQUITA,Cultivo intermintente,2009,200.0
2612,81,ARAUCA,81300,FORTUL,Cultivo abandonado,2009,72.0
2613,81,ARAUCA,81591,PUERTO RONDÓN,Cultivo abandonado,2009,8.0
2614,81,ARAUCA,81736,SARAVENA,Cultivo abandonado,2009,34.0
2615,81,ARAUCA,81794,TAME,Cultivo abandonado,2009,103.0
2616,13,BOLÍVAR,13006,ACHÍ,Cultivo permanente,2009,14.0
2617,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,Cultivo intermintente,2009,67.0
2618,13,BOLÍVAR,13042,ARENAL,Cultivo permanente,2009,182.0
2619,13,BOLÍVAR,13074,BARRANCO DE LOBA,Cultivo intermintente,2009,68.0
2620,13,BOLÍVAR,13160,CANTAGALLO,Cultivo permanente,2009,727.0
2621,13,BOLÍVAR,13268,EL PEÑÓN,Cultivo abandonado,2009,0.0
2622,13,BOLÍVAR,13458,MONTECRISTO,Cultivo permanente,2009,679.0
2623,13,BOLÍVAR,13473,MORALES,Cultivo permanente,2009,163.0
2624,13,BOLÍVAR,13490,NOROSI,Cultivo permanente,2009,0.0
2625,13,BOLÍVAR,13600,RIOVIEJO,Cultivo permanente,2009,276.0
2626,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,Cultivo permanente,2009,101.0
2627,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,Cultivo intermintente,2009,114.0
2628,13,BOLÍVAR,13670,SAN PABLO,Cultivo permanente,2009,742.0
2629,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,Cultivo permanente,2009,1083.0
2630,13,BOLÍVAR,13744,SIMITÍ,Cultivo permanente,2009,319.0
2631,13,BOLÍVAR,13810,TIQUISIO ,Cultivo permanente,2009,242.0
2632,15,BOYACÁ,15212,COPER,Cultivo abandonado,2009,0.0
2633,15,BOYACÁ,15223,CUBARÁ,Cultivo abandonado,2009,4.0
2634,15,BOYACÁ,15401,LA VICTORIA,Cultivo abandonado,2009,1.0
2635,15,BOYACÁ,15442,MARIPÍ,Cultivo abandonado,2009,0.0
2636,15,BOYACÁ,15480,MUZO,Cultivo abandonado,2009,0.0
2637,15,BOYACÁ,15507,OTANCHE,Cultivo intermintente,2009,106.0
2638,15,BOYACÁ,15531,PAUNA,Cultivo abandonado,2009,0.0
2639,15,BOYACÁ,15572,PUERTO BOYACÁ,Cultivo permanente,2009,56.0
2640,15,BOYACÁ,15580,QUÍPAMA,Cultivo abandonado,2009,6.0
2641,15,BOYACÁ,15681,SAN PABLO DE BORBUR,Cultivo abandonado,2009,10.0
2642,15,BOYACÁ,15696,SANTA SOFÍA,Cultivo abandonado,2009,0.0
2643,15,BOYACÁ,15832,TUNUNGUÁ,Cultivo abandonado,2009,0.0
2644,17,CALDAS,17433,MANZANARES,Cultivo abandonado,2009,0.0
2645,17,CALDAS,17495,NORCASIA,Cultivo abandonado,2009,38.0
2646,17,CALDAS,17541,PENSILVANIA,Cultivo abandonado,2009,2.0
2647,17,CALDAS,17662,SAMANÁ,Cultivo abandonado,2009,127.0
2648,17,CALDAS,17867,VICTORIA,Cultivo abandonado,2009,0.0
2649,18,CAQUETÁ,18029,ALBANIA,Cultivo permanente,2009,12.0
2650,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2009,63.0
2651,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2009,781.0
2652,18,CAQUETÁ,18205,CURILLO,Cultivo permanente,2009,114.0
2653,18,CAQUETÁ,18247,EL DONCELLO,Cultivo permanente,2009,143.0
2654,18,CAQUETÁ,18256,EL PAUJIL,Cultivo permanente,2009,66.0
2655,18,CAQUETÁ,18001,FLORENCIA,Cultivo permanente,2009,10.0
2656,18,CAQUETÁ,18460,MILÁN,Cultivo permanente,2009,217.0
2657,18,CAQUETÁ,18410,MONTAÑITA,Cultivo permanente,2009,267.0
2658,18,CAQUETÁ,18479,MORELIA,Cultivo intermintente,2009,6.0
2659,18,CAQUETÁ,18592,PUERTO RICO,Cultivo permanente,2009,429.0
2660,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2009,119.0
2661,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2009,545.0
2662,18,CAQUETÁ,18756,SOLANO,Cultivo permanente,2009,743.0
2663,18,CAQUETÁ,18785,SOLITA,Cultivo permanente,2009,121.0
2664,18,CAQUETÁ,18860,VALPARAÍSO,Cultivo permanente,2009,123.0
2665,19,CAUCA,19022,ALMAGUER,Cultivo abandonado,2009,0.0
2666,19,CAUCA,19050,ARGELIA,Cultivo permanente,2009,300.0
2667,19,CAUCA,19075,BALBOA,Cultivo permanente,2009,49.0
2668,19,CAUCA,19100,BOLÍVAR,Cultivo permanente,2009,108.0
2669,19,CAUCA,19110,BUENOS AIRES,Cultivo intermintente,2009,5.0
2670,19,CAUCA,19130,CAJIBÍO,Cultivo intermintente,2009,2.0
2671,19,CAUCA,19137,CALDONO,Cultivo emergente,2009,0.0
2672,19,CAUCA,19142,CALOTO,Cultivo intermintente,2009,0.0
2673,19,CAUCA,19212,CORINTO,Cultivo intermintente,2009,0.0
2674,19,CAUCA,19256,EL TAMBO,Cultivo permanente,2009,1284.0
2675,19,CAUCA,19290,FLORENCIA,Cultivo abandonado,2009,12.0
2676,19,CAUCA,19318,GUAPI,Cultivo permanente,2009,1368.0
2677,19,CAUCA,19364,JAMBALÓ,Cultivo emergente,2009,0.0
2678,19,CAUCA,19392,LA SIERRA,Cultivo abandonado,2009,0.0
2679,19,CAUCA,19397,LA VEGA,Cultivo abandonado,2009,0.0
2680,19,CAUCA,19418,LÓPEZ,Cultivo permanente,2009,921.0
2681,19,CAUCA,19450,MERCADERES,Cultivo intermintente,2009,75.0
2682,19,CAUCA,19455,MIRANDA,Cultivo intermintente,2009,0.0
2683,19,CAUCA,19473,MORALES,Cultivo permanente,2009,32.0
2684,19,CAUCA,19532,PATÍA  ,Cultivo permanente,2009,109.0
2685,19,CAUCA,19533,PIAMONTE,Cultivo permanente,2009,165.0
2686,19,CAUCA,19548,PIENDAMÓ,Cultivo emergente,2009,0.0
2687,19,CAUCA,19622,ROSAS,Cultivo intermintente,2009,0.0
2688,19,CAUCA,19701,SANTA ROSA,Cultivo intermintente,2009,12.0
2689,19,CAUCA,19698,SANTANDER DE QUILICHAO,Cultivo emergente,2009,0.0
2690,19,CAUCA,19760,SOTARÁ ,Cultivo abandonado,2009,0.0
2691,19,CAUCA,19780,SUÁREZ,Cultivo permanente,2009,4.0
2692,19,CAUCA,19785,SUCRE,Cultivo permanente,2009,0.0
2693,19,CAUCA,19807,TIMBÍO,Cultivo intermintente,2009,0.0
2694,19,CAUCA,19809,TIMBIQUÍ,Cultivo permanente,2009,1698.0
2695,19,CAUCA,19821,TORIBÍO,Cultivo intermintente,2009,0.0
2696,20,CESAR,20178,CHIRIGUANÁ,Cultivo abandonado,2009,0.0
2697,20,CESAR,20310,GONZÁLEZ,Cultivo permanente,2009,0.0
2698,20,CESAR,20517,PAILITAS,Cultivo abandonado,2009,0.0
2699,20,CESAR,20710,SAN ALBERTO,Cultivo intermintente,2009,0.0
2700,20,CESAR,20770,SAN MARTÍN,Cultivo intermintente,2009,0.0
2701,27,CHOCÓ,27006,ACANDÍ,Cultivo permanente,2009,0.0
2702,27,CHOCÓ,27025,ALTO BAUDÓ ,Cultivo permanente,2009,159.0
2703,27,CHOCÓ,27050,ATRATO ,Cultivo intermintente,2009,4.0
2704,27,CHOCÓ,27075,BAHÍA SOLANO ,Cultivo abandonado,2009,0.0
2705,27,CHOCÓ,27077,BAJO BAUDÓ  ,Cultivo permanente,2009,147.0
2706,27,CHOCÓ,27099,BOJAYÁ ,Cultivo abandonado,2009,0.0
2707,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,Cultivo permanente,2009,0.0
2708,27,CHOCÓ,27205,CONDOTO,Cultivo permanente,2009,13.0
2709,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2009,63.0
2710,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,Cultivo permanente,2009,24.0
2711,27,CHOCÓ,27361,ISTMINA,Cultivo permanente,2009,497.0
2712,27,CHOCÓ,27372,JURADÓ,Cultivo abandonado,2009,0.0
2713,27,CHOCÓ,27413,LLORÓ,Cultivo intermintente,2009,0.0
2714,27,CHOCÓ,27425,MEDIO ATRATO ,Cultivo abandonado,2009,0.0
2715,27,CHOCÓ,27430,MEDIO BAUDÓ ,Cultivo permanente,2009,254.0
2716,27,CHOCÓ,27450,MEDIO SAN JUAN ,Cultivo permanente,2009,0.0
2717,27,CHOCÓ,27491,NÓVITA,Cultivo permanente,2009,190.0
2718,27,CHOCÓ,27495,NUQUÍ,Cultivo abandonado,2009,19.0
2719,27,CHOCÓ,27001,QUIBDÓ,Cultivo permanente,2009,42.0
2720,27,CHOCÓ,27580,RÍO IRÓ ,Cultivo permanente,2009,0.0
2721,27,CHOCÓ,27600,RÍO QUITO ,Cultivo intermintente,2009,0.0
2722,27,CHOCÓ,27615,RIOSUCIO,Cultivo permanente,2009,75.0
2723,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Cultivo permanente,2009,57.0
2724,27,CHOCÓ,27745,SIPÍ,Cultivo permanente,2009,122.0
2725,27,CHOCÓ,27787,TADÓ,Cultivo abandonado,2009,0.0
2726,27,CHOCÓ,27800,UNGUÍA,Cultivo permanente,2009,0.0
2727,27,CHOCÓ,27810,UNIÓN PANAMERICANA ,Cultivo abandonado,2009,0.0
2728,23,CÓRDOBA,23350,LA APARTADA,Cultivo abandonado,2009,0.0
2729,23,CÓRDOBA,23466,MONTELÍBANO,Cultivo permanente,2009,681.0
2730,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Cultivo permanente,2009,728.0
2731,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Cultivo permanente,2009,0.0
2732,23,CÓRDOBA,23807,TIERRALTA,Cultivo permanente,2009,1360.0
2733,23,CÓRDOBA,23855,VALENCIA,Cultivo permanente,2009,12.0
2734,25,CUNDINAMARCA,25148,CAPARRAPÍ,Cultivo abandonado,2009,0.0
2735,25,CUNDINAMARCA,25518,PAIME,Cultivo abandonado,2009,0.0
2736,25,CUNDINAMARCA,25823,TOPAIPÍ,Cultivo abandonado,2009,0.0
2737,25,CUNDINAMARCA,25885,YACOPÍ,Cultivo abandonado,2009,0.0
2738,94,GUAINÍA,94343,BARRANCO MINA ,Cultivo abandonado,2009,275.0
2739,94,GUAINÍA,94001,INIRIDA,Cultivo abandonado,2009,114.0
2740,94,GUAINÍA,94663,MAPIRIPANA ,Cultivo abandonado,2009,0.0
2741,94,GUAINÍA,94888,MORICHAL  ,Cultivo permanente,2009,77.0
2742,94,GUAINÍA,94887,PANÁ PANÁ  ,Cultivo abandonado,2009,30.0
2743,94,GUAINÍA,94884,PUERTO COLOMBIA ,Cultivo abandonado,2009,42.0
2744,95,GUAVIARE,95015,CALAMAR,Cultivo permanente,2009,721.0
2745,95,GUAVIARE,95025,EL RETORNO,Cultivo permanente,2009,2371.0
2746,95,GUAVIARE,95200,MIRAFLORES,Cultivo permanente,2009,2325.0
2747,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2009,2907.0
2748,44,LA GUAJIRA,44090,DIBULLA,Cultivo intermintente,2009,163.0
2749,44,LA GUAJIRA,44001,RIOHACHA,Cultivo abandonado,2009,0.0
2750,47,MAGDALENA,47053,ARACATACA,Cultivo abandonado,2009,22.0
2751,47,MAGDALENA,47189,CIÉNAGA,Cultivo abandonado,2009,4.0
2752,47,MAGDALENA,47288,FUNDACIÓN,Cultivo abandonado,2009,15.0
2753,47,MAGDALENA,47001,SANTA MARTA ,Cultivo permanente,2009,111.0
2754,50,META,50350,LA MACARENA,Cultivo permanente,2009,189.0
2755,50,META,50400,LEJANÍAS,Cultivo abandonado,2009,0.0
2756,50,META,50325,MAPIRIPÁN,Cultivo permanente,2009,2123.0
2757,50,META,50330,MESETAS,Cultivo intermintente,2009,19.0
2758,50,META,50450,PUERTO CONCORDIA,Cultivo permanente,2009,82.0
2759,50,META,50568,PUERTO GAITÁN,Cultivo abandonado,2009,212.0
2760,50,META,50577,PUERTO LLERAS,Cultivo intermintente,2009,30.0
2761,50,META,50573,PUERTO LÓPEZ,Cultivo abandonado,2009,0.0
2762,50,META,50590,PUERTO RICO,Cultivo permanente,2009,860.0
2763,50,META,50683,SAN JUAN DE ARAMA,Cultivo permanente,2009,27.0
2764,50,META,50689,SAN MARTÍN,Cultivo abandonado,2009,0.0
2765,50,META,50370,URIBE,Cultivo intermintente,2009,8.0
2766,50,META,50711,VISTAHERMOSA,Cultivo permanente,2009,745.0
2767,52,NARIÑO,52036,ANCUYA,Cultivo intermintente,2009,3.0
2768,52,NARIÑO,52079,BARBACOAS,Cultivo permanente,2009,2928.0
2769,52,NARIÑO,52110,BUESACO,Cultivo abandonado,2009,0.0
2770,52,NARIÑO,52207,CONSACÁ,Cultivo abandonado,2009,0.0
2771,52,NARIÑO,52210,CONTADERO,Cultivo abandonado,2009,0.0
2772,52,NARIÑO,52215,CÓRDOBA,Cultivo abandonado,2009,0.0
2773,52,NARIÑO,52227,CUMBAL,Cultivo abandonado,2009,0.0
2774,52,NARIÑO,52233,CUMBITARA,Cultivo permanente,2009,451.0
2775,52,NARIÑO,52250,EL CHARCO,Cultivo permanente,2009,1130.0
2776,52,NARIÑO,52254,EL PEÑOL,Cultivo permanente,2009,19.0
2777,52,NARIÑO,52256,EL ROSARIO,Cultivo permanente,2009,290.0
2778,52,NARIÑO,52260,EL TAMBO,Cultivo permanente,2009,4.0
2779,52,NARIÑO,52520,FRANCISCO PIZARRO ,Cultivo permanente,2009,189.0
